chk_e279a181	10000060	2025-04-21	บริษัท ลีซ อิท จำกัด (มหาชน)	6328.77	กสิกรไทย	1333102125	LITSM/PBF/68-02033		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: เช็คดอกเบี้ย เทศบาลตำบลศาลาลำดวน 2 | สัญญา: LITSM/PBF/68-02033 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: 2025-04-21 | วันรับเช็คคืน: -
chk_b8df3e2a	10000098	2025-04-21	บริษัท ลีซ อิท จำกัด (มหาชน)	57546.58	กสิกรไทย	1333102125	LITSM/PBF/68-01022		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: เช็คดอกเบี้ย - เทศบาลตำบลบัลลังก์ 20 โครงการ | สัญญา: LITSM/PBF/68-01022 | วันจ่ายเช็ค: 2025-01-29 | วันจ่ายเงิน: 2025-04-21 | วันรับเช็คคืน: -
chk_244b41bd	10066703	2025-04-21	บริษัท ลีซ อิท จำกัด (มหาชน)	20958.9	KTB	9867702441	LITSM/PBF/68-02048		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: ดอกเบี้ย ย่านยาว | สัญญา: LITSM/PBF/68-02048 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: 2025-04-21 | วันรับเช็คคืน: -
chk_02050b40	10066707	2025-04-21	บริษัท ลีซ อิท จำกัด (มหาชน)	6780.82	KTB	9867702441	LITSM/PBF/68-02041		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: ดอกเบี้ย นาไคร้ | สัญญา: LITSM/PBF/68-02041 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: 2025-04-21 | วันรับเช็คคืน: -
chk_3cfc66e8	10066711	2025-04-21	บริษัท ลีซ อิท จำกัด (มหาชน)	6780.82	KTB	9867702441	LITSM/PBF/68-02040		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: ดอกเบี้ย เสม็ดใต้ | สัญญา: LITSM/PBF/68-02040 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: 2025-04-21 | วันรับเช็คคืน: -
chk_b7e49a8f	10066715	2025-04-21	บริษัท ลีซ อิท จำกัด (มหาชน)	6780.82	KTB	9867702441	LITSM/PBF/68-02042		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: ดอกเบี้ย นาเชือก | สัญญา: LITSM/PBF/68-02042 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: 2025-04-21 | วันรับเช็คคืน: -
chk_46e4fde8	10066719	2025-04-21	บริษัท ลีซ อิท จำกัด (มหาชน)	6780.82	KTB	9867702441	LITSM/PBF/68-02039		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: ดอกเบี้ย ทุ่งกง | สัญญา: LITSM/PBF/68-02039 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: 2025-04-21 | วันรับเช็คคืน: -
chk_554e98e1	10066723	2025-04-21	บริษัท ลีซ อิท จำกัด (มหาชน)	6780.82	KTB	9867702441	LITSM/PBF/68-02038		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: ดอกเบี้ย กะเปอร์ | สัญญา: LITSM/PBF/68-02038 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: 2025-04-21 | วันรับเช็คคืน: -
chk_85eae92a	10066727	2025-04-21	บริษัท ลีซ อิท จำกัด (มหาชน)	33287.67	KTB	9867702441	LITSM/PBF/68-02052		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: ดอกเบี้ย คำนาดี 2 | สัญญา: LITSM/PBF/68-02052 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: 2025-04-21 | วันรับเช็คคืน: -
chk_6787b423	10066731	2025-04-21	บริษัท ลีซ อิท จำกัด (มหาชน)	33287.67	KTB	9867702441	LITSM/PBF/68-02051		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: ดอกเบี้ย คำนาดี 1 | สัญญา: LITSM/PBF/68-02051 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: 2025-04-21 | วันรับเช็คคืน: -
chk_b9fa363f	10066735	2025-04-21	บริษัท ลีซ อิท จำกัด (มหาชน)	33287.67	KTB	9867702441	LITSM/PBF/68-02050		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: ดอกเบี้ย คำนาดี | สัญญา: LITSM/PBF/68-02050 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: 2025-04-21 | วันรับเช็คคืน: -
chk_beccb5aa	10066739	2025-04-21	บริษัท ลีซ อิท จำกัด (มหาชน)	20958.9	KTB	9867702441			ยกเลิก	ประเภท: ยกเลิก | หมายเหตุ: ดอกเบี้ย อบต.ผาสามยอด | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: ยกเลิก
chk_4f201b6f	10066743	2025-04-21	บริษัท ลีซ อิท จำกัด (มหาชน)	6780.82	KTB	9867702441	LITSM/PBF/68-02047		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: ดอกเบี้ย เทศบาลตำบลศรีเตี้ย 4 | สัญญา: LITSM/PBF/68-02047 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: 2025-04-21 | วันรับเช็คคืน: -
chk_dedfafbf	10066747	2025-04-21	บริษัท ลีซ อิท จำกัด (มหาชน)	6780.82	KTB	9867702441	LITSM/PBF/68-02046		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: ดอกเบี้ย เทศบาลตำบลศรีเตี้ย 3 | สัญญา: LITSM/PBF/68-02046 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: 2025-04-21 | วันรับเช็คคืน: -
chk_b7a2d233	10066751	2025-04-21	บริษัท ลีซ อิท จำกัด (มหาชน)	6780.82	KTB	9867702441	LITSM/PBF/68-02045		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: ดอกเบี้ย เทศบาลตำบลศรีเตี้ย 2 | สัญญา: LITSM/PBF/68-02045 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: 2025-04-21 | วันรับเช็คคืน: -
chk_739dc7b7	10066755	2025-04-21	บริษัท ลีซ อิท จำกัด (มหาชน)	6780.82	KTB	9867702441	LITSM/PBF/68-02044		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: ดอกเบี้ย เทศบาลตำบลศรีเตี้ย 1 | สัญญา: LITSM/PBF/68-02044 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: 2025-04-21 | วันรับเช็คคืน: -
chk_6955fba5	10066759	2025-04-21	บริษัท ลีซ อิท จำกัด (มหาชน)	6780.82	KTB	9867702441	LITSM/PBF/68-02043		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: ดอกเบี้ย เทศบาลตำบลศรีเตี้ย | สัญญา: LITSM/PBF/68-02043 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: 2025-04-21 | วันรับเช็คคืน: -
chk_34dd8e4f	10064922	2025-05-01	บริษัท เอฟเอส แคปปิตอล จำกัด	2662500	KTB	9867702441			จ่ายแล้ว	ประเภท: ดอกเบี้ยและเงินต้น | หมายเหตุ: เช็คเงินต้นและดอกเบี้ย งวดที่ 2/6 | วันจ่ายเช็ค: 2025-03-20
chk_bd574ce9	10000045	2025-05-02	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	กสิกรไทย	1333102125	LITSM/PBF/68-01018		ได้รับคืนแล้ว	ประเภท: ยกเลิก | หมายเหตุ: เช็คเงินต้น อบต.ม่วงคำ สัญญา 8/2568 | สัญญา: LITSM/PBF/68-01018 | วันจ่ายเช็ค: 2025-01-29 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_24ec1251	10000049	2025-05-02	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	กสิกรไทย	1333102125	LITSM/PBF/68-01019		ได้รับคืนแล้ว	ประเภท: ยกเลิก | หมายเหตุ: เช็คเงินต้น อบต.ม่วงคำ สัญญา 9/2568 | สัญญา: LITSM/PBF/68-01019 | วันจ่ายเช็ค: 2025-01-29 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_839bde47	10000053	2025-05-02	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	กสิกรไทย	1333102125	LITSM/PBF/68-01020		ได้รับคืนแล้ว	ประเภท: ยกเลิก | หมายเหตุ: เช็คเงินต้น อบต.ม่วงคำ สัญญา 10/2568 | สัญญา: LITSM/PBF/68-01020 | วันจ่ายเช็ค: 2025-01-29 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_6d862132	10000094	2025-05-02	บริษัท ลีซ อิท จำกัด (มหาชน)	12730000	กสิกรไทย	1333102125	LITSM/PBF/68-01022		ได้รับคืนแล้ว	ประเภท: ค้ำเงินต้น | หมายเหตุ: เช็คเงินต้น - เทศบาลตำบลบัลลังก์ 20 โครงการ | สัญญา: LITSM/PBF/68-01022 | วันจ่ายเช็ค: 2025-01-29 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-05-23
chk_55fc8050	10000097	2025-05-02	บริษัท ลีซ อิท จำกัด (มหาชน)	3245000	กสิกรไทย	1333102125	LITSM/PBF/68-01021		ได้รับคืนแล้ว	ประเภท: ยกเลิก | หมายเหตุ: เช็คเงินต้น เทศบาลตำบลนาสีทอง  | สัญญา: LITSM/PBF/68-01021 | วันจ่ายเช็ค: 2025-01-29 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_31693af6	00103303	2025-05-19	บริษัท ลีซ อิท จำกัด (มหาชน)	2700000	KKP	1000050228	LISM/PBF/68-02035			ประเภท: ค้ำเงินต้น | หมายเหตุ: เช็คเงินต้น อบต.โนน | สัญญา: LISM/PBF/68-02035 | วันจ่ายเช็ค: 2025-02-14
chk_7aaec541	00103307	2025-05-19	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	KKP	1000050228	LISM/PBF/68-02032		ได้รับคืนแล้ว	ประเภท: ค้ำเงินต้น | หมายเหตุ: เช็คเงินต้น อบต.เสมา | สัญญา: LISM/PBF/68-02032 | วันจ่ายเช็ค: 2025-02-14 | วันรับเช็คคืน: 2025-07-08
chk_229a277a	00103311	2025-05-19	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	KKP	1000050228	LISM/PBF/68-02034		ได้รับคืนแล้ว	ประเภท: ยกเลิก | หมายเหตุ: เช็คเงินต้น อบต.สาริกา | สัญญา: LISM/PBF/68-02034 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_7189bdef	00103315	2025-05-19	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	KKP	1000050228	LISM/PBF/68-02031		ได้รับคืนแล้ว	ประเภท: ยกเลิก | หมายเหตุ: เช็คเงินต้น เทศบาลตำบลศาลาลำดวน 1 | สัญญา: LISM/PBF/68-02031 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_12041787	10000057	2025-05-19	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	กสิกรไทย	1333102125	LISM/PBF/68-02033		ได้รับคืนแล้ว	ประเภท: ยกเลิก | หมายเหตุ: เช็คเงินต้น เทศบาลตำบลศาลาลำดวน 2 | สัญญา: LISM/PBF/68-02033 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_fdb824fe	10066702	2025-05-21	บริษัท ลีซ อิท จำกัด (มหาชน)	698.64	KTB	9867702441	LITSM/PBF/68-02048		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: ดอกเบี้ย ย่านยาว | สัญญา: LITSM/PBF/68-02048 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: 2025-05-21 | วันรับเช็คคืน: -
chk_5a6cd77f	10066706	2025-05-21	บริษัท ลีซ อิท จำกัด (มหาชน)	226.03	KTB	9867702441	LITSM/PBF/68-02041		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: ดอกเบี้ย นาไคร้ | สัญญา: LITSM/PBF/68-02041 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: 2025-05-21 | วันรับเช็คคืน: -
chk_72514f01	10066710	2025-05-21	บริษัท ลีซ อิท จำกัด (มหาชน)	226.03	KTB	9867702441	LITSM/PBF/68-02040		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: ดอกเบี้ย เสม็ดใต้ | สัญญา: LITSM/PBF/68-02040 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: 2025-05-21 | วันรับเช็คคืน: -
chk_114faff7	10066714	2025-05-21	บริษัท ลีซ อิท จำกัด (มหาชน)	226.03	KTB	9867702441	LITSM/PBF/68-02042		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: ดอกเบี้ย นาเชือก | สัญญา: LITSM/PBF/68-02042 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: 2025-05-21 | วันรับเช็คคืน: -
chk_e8a4343a	10066718	2025-05-21	บริษัท ลีซ อิท จำกัด (มหาชน)	226.03	KTB	9867702441	LITSM/PBF/68-02039		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: ดอกเบี้ย ทุ่งกง | สัญญา: LITSM/PBF/68-02039 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: 2025-05-21 | วันรับเช็คคืน: -
chk_07ae293d	10066722	2025-05-21	บริษัท ลีซ อิท จำกัด (มหาชน)	226.03	KTB	9867702441	LITSM/PBF/68-02038		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: ดอกเบี้ย กะเปอร์ | สัญญา: LITSM/PBF/68-02038 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: 2025-05-21 | วันรับเช็คคืน: -
chk_8b4ec421	10066726	2025-05-21	บริษัท ลีซ อิท จำกัด (มหาชน)	1109.59	KTB	9867702441	LITSM/PBF/68-02052		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: ดอกเบี้ย คำนาดี 2 | สัญญา: LITSM/PBF/68-02052 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: 2025-05-21 | วันรับเช็คคืน: -
chk_720c6ca3	10066730	2025-05-21	บริษัท ลีซ อิท จำกัด (มหาชน)	1109.59	KTB	9867702441	LITSM/PBF/68-02051		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: ดอกเบี้ย คำนาดี 1 | สัญญา: LITSM/PBF/68-02051 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: 2025-05-21 | วันรับเช็คคืน: -
chk_1b027b7d	10066734	2025-05-21	บริษัท ลีซ อิท จำกัด (มหาชน)	1109.59	KTB	9867702441	LITSM/PBF/68-02050		จ่ายแล้ว	ประเภท: จ่ายดอกเบี้ย | หมายเหตุ: ดอกเบี้ย คำนาดี | สัญญา: LITSM/PBF/68-02050 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: 2025-05-21 | วันรับเช็คคืน: -
chk_8b9cbcb8	10066738	2025-05-21	บริษัท ลีซ อิท จำกัด (มหาชน)	698.64	KTB	9867702441	ยกเลิก		ยกเลิก	ประเภท: ยกเลิก | หมายเหตุ: ดอกเบี้ย อบต.ผาสามยอด | สัญญา: ยกเลิก | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: ยกเลิก
chk_803f1c32	10066742	2025-05-21	บริษัท ลีซ อิท จำกัด (มหาชน)	226.03	KTB	9867702441	LITSM/PBF/68-02047		ได้รับคืนแล้ว	ประเภท: ยกเลิก | หมายเหตุ: ดอกเบี้ย เทศบาลตำบลศรีเตี้ย 4 | สัญญา: LITSM/PBF/68-02047 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_66111aaa	10066746	2025-05-21	บริษัท ลีซ อิท จำกัด (มหาชน)	226.03	KTB	9867702441	LITSM/PBF/68-02046		ได้รับคืนแล้ว	ประเภท: ยกเลิก | หมายเหตุ: ดอกเบี้ย เทศบาลตำบลศรีเตี้ย 3 | สัญญา: LITSM/PBF/68-02046 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_cf916d15	10066750	2025-05-21	บริษัท ลีซ อิท จำกัด (มหาชน)	226.03	KTB	9867702441	LITSM/PBF/68-02045		ได้รับคืนแล้ว	ประเภท: ยกเลิก | หมายเหตุ: ดอกเบี้ย เทศบาลตำบลศรีเตี้ย 2 | สัญญา: LITSM/PBF/68-02045 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_fc8d9061	10066754	2025-05-21	บริษัท ลีซ อิท จำกัด (มหาชน)	226.03	KTB	9867702441	LITSM/PBF/68-02044		ได้รับคืนแล้ว	ประเภท: ยกเลิก | หมายเหตุ: ดอกเบี้ย เทศบาลตำบลศรีเตี้ย 1 | สัญญา: LITSM/PBF/68-02044 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_420ab956	10066758	2025-05-21	บริษัท ลีซ อิท จำกัด (มหาชน)	226.03	KTB	9867702441	LITSM/PBF/68-02043		ได้รับคืนแล้ว	ประเภท: ยกเลิก | หมายเหตุ: ดอกเบี้ย เทศบาลตำบลศรีเตี้ย | สัญญา: LITSM/PBF/68-02043 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_5513e097	10066701	2025-05-22	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	KTB	9867702441			ได้รับคืนแล้ว	ประเภท: ยกเลิก | หมายเหตุ: เช็คเงินต้น เทศบาลตำบลศรีเตี้ย 4 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_904d2f03	10066705	2025-05-22	บริษัท ลีซ อิท จำกัด (มหาชน)	1700000	KTB	9867702441	LITSM/PBF/68-02048		ยกเลิก	ประเภท: ยกเลิก | หมายเหตุ: เช็คเงินต้น ย่านยาว | สัญญา: LITSM/PBF/68-02048 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: ยกเลิก
chk_6b9dda38	10066709	2025-05-22	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	KTB	9867702441	LITSM/PBF/68-02041		ได้รับคืนแล้ว	ประเภท: ยกเลิก | หมายเหตุ: เช็คเงินต้น นาไคร้ | สัญญา: LITSM/PBF/68-02041 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_a95c29be	10066713	2025-05-22	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	KTB	9867702441	LITSM/PBF/68-02040		ได้รับคืนแล้ว	ประเภท: ยกเลิก | หมายเหตุ: เช็คเงินต้น เสม็ดใต้ | สัญญา: LITSM/PBF/68-02040 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_e1eca85e	10066717	2025-05-22	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	KTB	9867702441	LITSM/PBF/68-02042		ได้รับคืนแล้ว	ประเภท: ค้ำเงินต้น | หมายเหตุ: เช็คเงินต้น นาเชือก | สัญญา: LITSM/PBF/68-02042 | วันจ่ายเช็ค: 2025-02-14 | วันรับเช็คคืน: 2025-07-08
chk_78ff93af	10066721	2025-05-22	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	KTB	9867702441	LITSM/PBF/68-02039		ได้รับคืนแล้ว	ประเภท: ยกเลิก | หมายเหตุ: เช็คเงินต้น ทุ่งกง | สัญญา: LITSM/PBF/68-02039 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_0ce5d493	10066725	2025-05-22	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	KTB	9867702441	LITSM/PBF/68-02038		ได้รับคืนแล้ว	ประเภท: ยกเลิก | หมายเหตุ: เช็คเงินต้น กะเปอร์ | สัญญา: LITSM/PBF/68-02038 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_dc323215	10066729	2025-05-22	บริษัท ลีซ อิท จำกัด (มหาชน)	2700000	KTB	9867702441	LITSM/PBF/68-02052		ได้รับคืนแล้ว	ประเภท: ค้ำเงินต้น | หมายเหตุ: เช็คเงินต้น คำนาดี 2 | สัญญา: LITSM/PBF/68-02052 | วันจ่ายเช็ค: 2025-02-14 | วันรับเช็คคืน: 2025-07-08
chk_8fb30d74	10066733	2025-05-22	บริษัท ลีซ อิท จำกัด (มหาชน)	2700000	KTB	9867702441	LITSM/PBF/68-02051		ได้รับคืนแล้ว	ประเภท: ค้ำเงินต้น | หมายเหตุ: เช็คเงินต้น คำนาดี 1 | สัญญา: LITSM/PBF/68-02051 | วันจ่ายเช็ค: 2025-02-14 | วันรับเช็คคืน: 2025-07-08
chk_04b09dfc	10066737	2025-05-22	บริษัท ลีซ อิท จำกัด (มหาชน)	2700000	KTB	9867702441	LITSM/PBF/68-02050		ได้รับคืนแล้ว	ประเภท: ค้ำเงินต้น | หมายเหตุ: เช็คเงินต้น คำนาดี | สัญญา: LITSM/PBF/68-02050 | วันจ่ายเช็ค: 2025-02-14 | วันรับเช็คคืน: 2025-07-08
chk_d8cace95	10066741	2025-05-22	บริษัท ลีซ อิท จำกัด (มหาชน)	1700000	KTB	9867702441	-2146826246		รอรับคืน	หมายเหตุ: เช็คเงินต้น อบต.ผาสามยอด | สัญญา: -2146826246 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: ยกเลิก
chk_d4ecb554	10066745	2025-05-22	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	KTB	9867702441	-2146826246		ได้รับคืนแล้ว	ประเภท: ยกเลิก | หมายเหตุ: เช็คเงินต้น เทศบาลตำบลศรีเตี้ย 3 | สัญญา: -2146826246 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_f6efb2e5	10066749	2025-05-22	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	KTB	9867702441	-2146826246		ได้รับคืนแล้ว	ประเภท: ยกเลิก | หมายเหตุ: เช็คเงินต้น เทศบาลตำบลศรีเตี้ย 2 | สัญญา: -2146826246 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_08423883	10066753	2025-05-22	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	KTB	9867702441	-2146826246		ได้รับคืนแล้ว	ประเภท: ยกเลิก | หมายเหตุ: เช็คเงินต้น เทศบาลตำบลศรีเตี้ย 1 | สัญญา: -2146826246 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_4c51fcde	10066757	2025-05-22	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	KTB	9867702441	-2146826246		ได้รับคืนแล้ว	ประเภท: ยกเลิก | หมายเหตุ: เช็คเงินต้น เทศบาลตำบลศรีเตี้ย | สัญญา: -2146826246 | วันจ่ายเช็ค: 2025-02-14 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_4cd6212e	10064923	2025-06-01	บริษัท เอฟเอส แคปปิตอล จำกัด	2662500	KTB	9867702441			จ่ายแล้ว	ประเภท: ดอกเบี้ยและเงินต้น | หมายเหตุ: เช็คเงินต้นและดอกเบี้ย งวดที่ 3/6 | วันจ่ายเช็ค: 2025-03-20
chk_a5205c39	10159717	2025-06-02	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	KTB	1079	LITSM/PBF/68-01018		ได้รับคืนแล้ว	ประเภท: ยกเลิก | สัญญา: LITSM/PBF/68-01018 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_40753c62	10159718	2025-06-02	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	KTB	1079	LITSM/PBF/68-01019		ได้รับคืนแล้ว	ประเภท: ยกเลิก | สัญญา: LITSM/PBF/68-01019 | วันจ่ายเช็ค: 2025-05-02 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_57d37d20	10159719	2025-06-02	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	KTB	1079	LITSM/PBF/68-01020		ได้รับคืนแล้ว	ประเภท: ยกเลิก | สัญญา: LITSM/PBF/68-01020 | วันจ่ายเช็ค: 2025-05-02 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_fed42196	10159720	2025-06-02	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	KTB	1079	LITSM/PBF/68-01021		ได้รับคืนแล้ว	ประเภท: ยกเลิก | สัญญา: LITSM/PBF/68-01021  | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_4513ee16	10159721	2025-06-18	บริษัท ลีซ อิท จำกัด (มหาชน)	2700000	KTB	1079	LITSM/PBF/68-02035		รอรับคืน	ประเภท: ค้ำเงินต้น | สัญญา: LITSM/PBF/68-02035 | วันจ่ายเช็ค: 2025-05-17 | วันจ่ายเงิน: รอรับคืน | วันรับเช็คคืน: รอรับคืน
chk_b3198a35	10159722	2025-06-18	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	KTB	1079	LITSM/PBF/68-02034		ได้รับคืนแล้ว	ประเภท: ยกเลิก | สัญญา: LITSM/PBF/68-02034 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_39f328cd	10159723	2025-06-18	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	KTB	1079	LITSM/PBF/68-02033		ได้รับคืนแล้ว	ประเภท: ยกเลิก | สัญญา: LITSM/PBF/68-02033 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
chk_5d28af4f	10159724	2025-06-18	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	KTB	1079	LITSM/PBF/68-02032		ได้รับคืนแล้ว	ประเภท: ค้ำเงินต้น | สัญญา: LITSM/PBF/68-02032 | วันจ่ายเช็ค: 2025-05-17 | วันรับเช็คคืน: 2025-07-08
chk_9767c6ef	10159725	2025-06-18	บริษัท ลีซ อิท จำกัด (มหาชน)	550000	KTB	1079	LITSM/PBF/68-02031		ได้รับคืนแล้ว	ประเภท: ยกเลิก | สัญญา: LITSM/PBF/68-02031 | วันจ่ายเงิน: ยกเลิก | วันรับเช็คคืน: 2025-06-18
