dm_83ef6934	ลีซอิท	LITSM/PBF/68-12220 (3)	บ้านสันเกล็ดทอง ม.7 ต.โป่งงาม อ.แม่สาย จ.เชียงราย	Active	บมจ.ลีซอิท		2026-03-30	2026-07-29	120	7	2700000		THB	2026-03-30		2700000			INS061	บ้านสันเกล็ดทอง ม.7 ต.โป่งงาม อ.แม่สาย จ.เชียงราย	PRE | Active
dm_daabbb2b	ลีซอิท	LITSM/PBF/68-12220 (3)	บ้านลาดบัว ม.3 ต.บ้านช้าง อ.สองพี่น้อง จ.สุพรรณบุรี	Active	บมจ.ลีซอิท		2026-03-30	2026-07-29	120	7	2699000		THB	2026-03-30		2699000			STR072	บ้านลาดบัว ม.3 ต.บ้านช้าง อ.สองพี่น้อง จ.สุพรรณบุรี	PRE | Active
dm_b32d3dda	ลีซอิท	LITSM/PBF/68-12220 (3)	วัดโนนสุวรรณ ม.1 ต.โกรกแก้ว อ.โนนสุวรรณ จ.บุรีรัมย์	Active	บมจ.ลีซอิท		2026-03-30	2026-07-29	120	7	649750		THB	2026-03-30		649750			ENC172	วัดโนนสุวรรณ ม.1 ต.โกรกแก้ว อ.โนนสุวรรณ จ.บุรีรัมย์	PRE | Active
dm_e6a8a246	ลีซอิท	LITSM/PBF/68-12220 (3)	ศาลาประชาคม ม.2 ต.โกรกแก้ว อ.โนนสุวรรณ จ.บุรีรัมย์	Active	บมจ.ลีซอิท		2026-03-30	2026-07-29	120	7	649750		THB	2026-03-30		649750			ENC173	ศาลาประชาคม ม.2 ต.โกรกแก้ว อ.โนนสุวรรณ จ.บุรีรัมย์	PRE | Active
dm_7f29ba4a	ลีซอิท	LITSM/PBF/68-12220 (3)	ศาลาประชาคม ม.6 ต.โกรกแก้ว อ.โนนสุวรรณ จ.บุรีรัมย์	Active	บมจ.ลีซอิท		2026-03-30	2026-07-29	120	7	649750		THB	2026-03-30		649750			ENC174	ศาลาประชาคม ม.6 ต.โกรกแก้ว อ.โนนสุวรรณ จ.บุรีรัมย์	PRE | Active
dm_d68b8737	ลีซอิท	LITSM/PBF/68-12220 (3)	ศาลาประชาคม ม.8 ต.โกรกแก้ว อ.โนนสุวรรณ จ.บุรีรัมย์	Active	บมจ.ลีซอิท		2026-03-30	2026-07-29	120	7	649750		THB	2026-03-30		649750			ENC175	ศาลาประชาคม ม.8 ต.โกรกแก้ว อ.โนนสุวรรณ จ.บุรีรัมย์	PRE | Active
dm_e12c0c71	ลีซอิท	LITSM/PBF/68-12220 (3)	บริเวณศูนย์พัฒนาเด็กเล็กเทศบาลตำบลบ้านเพชรภูเขียว ม.8 ต.บ้านเพชร อ.ภูเขียว จ.ชัยภูมิ	Active	บมจ.ลีซอิท		2026-03-30	2026-07-29	120	7	649750		THB	2026-03-30		649750			ENC171	บริเวณศูนย์พัฒนาเด็กเล็กเทศบาลตำบลบ้านเพชรภูเขียว ม.8 ต.บ้านเพชร อ.ภูเขียว จ.ชัยภูมิ	PRE | Active
dm_68284938	ลีซอิท	FT-PU-69000541	บ้านดู่ทุ่ง ม.2 ต.ดู่ทุ่ง อ.เมืองยโสธร จ.ยโสธร	Close	บมจ.ลีซอิท		2026-04-10	2026-07-31	112	7	878400		THB	2026-04-10		878400			TWC007	บ้านดู่ทุ่ง ม.2 ต.ดู่ทุ่ง อ.เมืองยโสธร จ.ยโสธร	POST | Non-Active
dm_a7d37eeb	ลีซอิท	FT-PU-69000540	บ้านทองหลาง ม.3 ต.บ้านนา อ.กะเปอร์ จ.ระนอง	Close	บมจ.ลีซอิท		2026-04-10	2026-07-31	112	7	1728000		THB	2026-04-10		1728000			PP062	บ้านทองหลาง ม.3 ต.บ้านนา อ.กะเปอร์ จ.ระนอง	POST | Non-Active
dm_788e4e59	ลีซอิท	FT-PU-69000545	บ้านแม่ขิ ม.1 ต.ศรีดงเย็น อ.ไชยปราการ จ.เชียงใหม่	Active	บมจ.ลีซอิท		2026-04-10	2026-07-31	112	7	2587200		THB	2026-04-10		2587200			ENC164	บ้านแม่ขิ ม.1 ต.ศรีดงเย็น อ.ไชยปราการ จ.เชียงใหม่	POST | Active
dm_0e6ce3cc	ลีซอิท	FT-PU-69000545	บ้านหนองแสง ม.1 ต.ศรีสว่าง อ.นาโพธิ์ จ.บุรีรัมย์	Active	บมจ.ลีซอิท		2026-04-10	2026-07-31	112	7	2592000		THB	2026-04-10		2592000			ENC159	บ้านหนองแสง ม.1 ต.ศรีสว่าง อ.นาโพธิ์ จ.บุรีรัมย์	POST | Active
dm_426b5902	ลีซอิท	LITSM/PBF/68-12220 (4)	บ้านหนองดู่ ม.3 ต.กฤษณา อ.สีคิ้ว จ.นครราชสีมา	Active	บมจ.ลีซอิท		2026-04-28				2700000		THB	2026-04-28		2700000			ENC178	บ้านหนองดู่ ม.3 ต.กฤษณา อ.สีคิ้ว จ.นครราชสีมา	PRE | Active
dm_95ff6f13	ลีซอิท	LITSM/PBF/68-12220 (4)	บ้านบุญเรืองใต้ ม.2 ต.บุญเรือง อ.เชียงของ จ.เชียงราย	Active	บมจ.ลีซอิท		2026-04-28				2774500		THB	2026-04-28		2774500			INS063	บ้านบุญเรืองใต้ ม.2 ต.บุญเรือง อ.เชียงของ จ.เชียงราย	PRE | Active
dm_0f614a95	ลีซอิท	LITSM/PBF/68-12220 (4)	บ้านแดนเมือง ม.6 ต.บุญเรือง อ.เชียงของ จ.เชียงราย	Active	บมจ.ลีซอิท		2026-04-28				2774500		THB	2026-04-28		2774500			INS064	บ้านแดนเมือง ม.6 ต.บุญเรือง อ.เชียงของ จ.เชียงราย	PRE | Active
dm_272ded29	ลีซอิท	LITSM/PBF/68-12220 (4)	บ้านป่าคาใต้ ม.8 ต.แม่เงิน อ.เชียงแสน จ.เชียงราย	Active	บมจ.ลีซอิท		2026-04-28				2773500		THB	2026-04-28		2773500			INS062	บ้านป่าคาใต้ ม.8 ต.แม่เงิน อ.เชียงแสน จ.เชียงราย	PRE | Active
dm_374c9324	ลีซอิท	LITSM/PBF/68-12220 (4)	ม.1 ต.หนองปรือ อ.รัษฎา จ.ตรัง	Active	บมจ.ลีซอิท		2026-04-28				2700000		THB	2026-04-28		2700000			PP076	ม.1 ต.หนองปรือ อ.รัษฎา จ.ตรัง	PRE | Active
